owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
85190,71-80,m,11,111,Langhaardackel,NA,NA,NA,K,2003,w,rotbraun,2003-10-10
85427,61-70,w,11,111,Yorkshire Terrier,Mischling,NA,NA,K,2003,m,tricolor,2003-06-10
85770,41-50,w,8,82,Terrier,Mischling,NA,NA,K,2003,w,schwarz/braun,2003-11-10
86018,51-60,w,9,92,Labrador Retriever,NA,NA,NA,I,2003,w,schwarz,2003-03-10
86298,61-70,w,12,122,Schweizer Sennenhund,Mischling,NA,NA,I,2003,w,braun/schwarz,2003-01-10
86605,71-80,w,6,61,Papillon,NA,NA,NA,K,2003,w,tricolor,2003-03-10
86636,61-70,m,8,83,Mischling klein,NA,NA,NA,K,2003,m,braun/schwarz,2003-01-10
86763,51-60,m,11,119,Jack Russel Terrier,NA,NA,NA,K,2003,m,weiss/schwarz/braun,2003-07-10
86980,61-70,w,10,101,Jack Russel Terrier,NA,NA,NA,K,2003,w,tricolor,2003-06-10
87003,31-40,w,11,111,Berner Sennenhund,Mischling,NA,NA,I,2003,m,schwarz/braun/weiss,2003-11-10
87257,61-70,m,7,74,Mischling klein,NA,NA,NA,K,2003,m,schwarz/braun,2003-03-10
87259,61-70,w,6,63,West Highland White Terrier,NA,NA,NA,K,2003,m,weiss,2003-09-10
87265,71-80,w,11,119,Jack Russel Terrier,NA,NA,NA,K,2003,m,tricolor,2003-02-10
87281,51-60,w,12,121,West Highland White Terrier,Mischling,NA,NA,K,2003,w,weiss,2003-12-10
87284,41-50,w,11,111,Border Terrier,NA,NA,NA,K,2003,m,rot/braun,2003-07-10
87295,41-50,w,12,121,English Cocker Spaniel,NA,NA,NA,K,2003,w,hellbraun,2003-05-10
87348,31-40,w,9,92,Mischling klein,NA,NA,NA,K,2003,m,braun/schwarz,2003-05-10
87349,51-60,w,4,41,Berger des Pyrenées,NA,NA,NA,I,2003,m,grau/schwarz,2003-06-10
87360,61-70,m,12,122,Beagle,NA,NA,NA,K,2003,w,tricolor,2003-10-10
87369,31-40,m,3,31,Spitz,Mischling,NA,NA,K,2003,m,schwarz,2003-03-10
87375,61-70,w,7,74,Cairn Terrier,NA,NA,NA,K,2003,m,grau/braun,2003-09-10
87376,61-70,m,3,31,Spitz,NA,NA,NA,K,2003,m,weiss,2003-02-10
87377,61-70,m,7,73,Mischling klein,NA,NA,NA,K,2003,m,hellbraun,2003-12-10
87386,41-50,m,8,83,Shih Tzu,NA,NA,NA,K,2003,w,tricolor,2003-06-10
87413,61-70,w,7,71,Soft Coated Wheaten Terrier,NA,NA,NA,I,2003,w,weiss/beige,2003-12-10
87424,51-60,w,6,61,Jack Russel Terrier,Mischling,NA,NA,K,2003,m,schwarz/weiss,2003-07-10
87433,71-80,m,3,33,Appenzeller,Mischling,NA,NA,I,2003,w,tricolor,2003-01-10
87437,51-60,m,3,33,Chihuahua,Mischling,NA,NA,K,2003,m,braun,2003-05-10
87459,71-80,m,6,61,Jack Russel Terrier,NA,NA,NA,K,2003,m,weiss/rot,2003-08-10
87461,61-70,w,11,111,Zwergpudel,NA,NA,NA,K,2003,m,schwarz,2003-03-10
87480,61-70,w,2,21,Mischling klein,NA,NA,NA,K,2003,w,schwarz/braun/weiss,2003-01-10
87481,61-70,m,7,74,Mischling klein,NA,NA,NA,K,2003,m,schwarz/braun,2003-01-10
87482,51-60,m,3,31,Mischling klein,NA,NA,NA,K,2003,w,weiss,2003-05-10
87489,51-60,w,6,63,Welsh Corgi,NA,NA,NA,K,2003,w,schwarz/braun/weiss,2003-06-10
87499,51-60,w,2,23,Mischling klein,NA,NA,NA,K,2003,w,schwarz/braun,2003-10-10
87512,31-40,w,3,34,Mischling klein,NA,NA,NA,K,2003,w,schwarz,2003-02-10
87515,51-60,w,9,92,Pinscher,Mischling,NA,NA,K,2003,w,weiss/braun,2003-07-10
87518,51-60,w,2,21,Terrier,Mischling,NA,NA,K,2003,w,schwarz/weiss,2003-01-10
87519,71-80,w,3,31,Tibet Terrier,NA,NA,NA,K,2003,w,goldbraun,2003-01-10
87537,41-50,m,9,92,Dobermann,NA,NA,NA,I,2003,m,braun/rot,2003-08-10
87574,51-60,w,11,119,Mischling klein,NA,NA,NA,K,2003,w,schwarz/weiss,2003-01-10
87579,51-60,w,9,92,Australian Shepherd,NA,NA,NA,I,2003,m,blue/merle,2003-05-10
87580,71-80,m,7,74,Mischling klein,NA,NA,NA,K,2003,w,braun/weiss,2003-06-10
87617,51-60,w,12,122,West Highland White Terrier,NA,NA,NA,K,2003,w,weiss,2003-07-10
87643,61-70,m,10,101,Yorkshire Terrier,NA,NA,NA,K,2003,w,black/tan,2003-08-10
87648,61-70,w,10,101,Australian Shepherd,NA,NA,NA,I,2003,m,schwarz/grau/weiss,2003-03-10
87650,41-50,w,2,21,Labrador Retriever,NA,NA,NA,I,2003,m,schwarz,2003-02-10
87657,31-40,m,5,52,West Highland White Terrier,NA,NA,NA,K,2003,m,weiss,2003-07-10
87660,31-40,w,2,24,Sennenhund,NA,Labrador Retriever,NA,I,2003,w,braun/schwarz,2003-01-10
87669,41-50,m,8,83,Vorstehhund,Mischling,NA,NA,I,2003,w,schwarz/braun,2003-04-10
87672,51-60,w,7,73,Bearded Collie,NA,NA,NA,I,2003,m,grau/weiss,2003-11-10
87675,51-60,m,9,92,Schäfer,Mischling,NA,NA,I,2003,m,rot/weiss,2003-08-10
87739,91-100,m,7,74,Jack Russel Terrier,NA,NA,NA,K,2003,m,weiss/braun,2003-06-10
87773,41-50,m,9,92,Pudel,NA,NA,NA,K,2003,m,apricot,2003-11-10
87783,41-50,m,9,92,Yorkshire Terrier,Mischling,NA,NA,K,2003,w,braun/schwarz,2003-03-10
87803,41-50,w,3,34,Husky,Mischling,NA,NA,I,2003,w,weiss/braun,2003-01-10
87859,51-60,m,10,102,Cairn Terrier,NA,NA,NA,K,2003,w,brindle,2003-12-10
87893,61-70,w,5,52,Shih Tzu,NA,NA,NA,K,2003,w,weiss/beige,2003-04-10
87900,51-60,m,10,101,Dackel,NA,Terrier,NA,K,2003,w,schwarz/braun/weiss,2003-11-10
87916,71-80,w,9,92,Prager Rattler,NA,NA,NA,K,2003,m,schwarz,2003-06-10
87989,71-80,w,6,63,Beagle,NA,NA,NA,K,2003,m,schwarz/weiss/braun,2003-12-10
88099,61-70,w,10,101,Mops,NA,NA,NA,K,2003,m,beige,2003-09-10
88119,61-70,w,2,24,Jack Russel Terrier,NA,NA,NA,K,2003,m,tricolor,2003-05-10
88279,41-50,w,6,61,Labrador Retriever,NA,Rottweiler,NA,I,2003,w,schwarz,2003-10-10
88388,61-70,m,9,92,Basset Hound,Mischling,NA,NA,I,2003,m,schwarz/weiss,2003-04-10
88420,71-80,w,6,61,Mischling klein,NA,NA,NA,K,2003,w,tricolor,2003-04-10
88462,31-40,w,7,73,Französische Bulldogge,NA,NA,NA,K,2003,m,schwarz/weiss,2003-01-10
88535,41-50,m,9,92,Labrador Retriever,NA,NA,NA,I,2003,w,beige,2003-09-10
88751,41-50,w,12,123,Pinscher,Mischling,NA,NA,K,2003,w,braun,2003-06-10
88755,41-50,w,2,21,Scottish Terrier,NA,NA,NA,K,2003,w,schwarz/rot,2003-10-10
88774,31-40,m,5,51,Rauhaar Dackel,NA,NA,NA,K,2003,w,braun/gold,2003-09-10
88803,41-50,w,10,102,Malteser,NA,NA,NA,K,2003,m,weiss,2003-05-10
88988,61-70,w,9,91,Toypudel,NA,NA,NA,K,2003,w,weiss,2003-04-10
89055,51-60,m,11,111,Yorkshire Terrier,Mischling,NA,NA,K,2003,w,schwarz/braun/grau,2003-04-10
89063,51-60,m,3,34,Jack Russel Terrier,NA,NA,NA,K,2003,w,weiss/schwarz/braun,2003-03-10
89065,41-50,m,3,31,Podenco,NA,NA,NA,I,2003,m,weiss/braun,2003-09-10
89070,51-60,w,7,73,Galgo Español,Mischling,NA,NA,I,2003,w,blondfarben,2003-07-10
89099,41-50,w,9,92,Schäfer,Mischling,NA,NA,I,2003,m,schwarz/gelb,2003-12-10
89295,71-80,w,11,119,Pudel,NA,NA,NA,K,2003,w,weiss,2003-02-10
89422,31-40,w,10,101,Pekingese,NA,NA,NA,K,2003,w,braun,2003-03-10
89511,41-50,m,11,115,Mischling klein,NA,NA,NA,K,2003,w,rot/weiss,2003-08-10
89603,41-50,m,6,61,Dalmatiner,NA,NA,NA,I,2003,m,weiss/schwarz,2003-07-10
89658,31-40,w,12,123,Husky,NA,Schäfer,NA,I,2003,m,schwarz,2003-01-10
89666,41-50,w,3,33,Mops,NA,NA,NA,K,2003,m,beige,2003-06-10
89747,51-60,m,11,115,Beagle,NA,NA,NA,K,2003,w,tricolor,2003-07-10
90438,71-80,w,2,24,Norfolk Terrier,NA,NA,NA,K,2003,w,rot,2003-10-10
91253,41-50,w,7,74,Bergamasker,Mischling,NA,NA,I,2003,w,tricolor,2003-12-10
91888,51-60,w,11,115,Golden Retriever,NA,Appenzeller,NA,I,2003,m,schwarz/braun/weiss,2003-01-10
92779,41-50,m,8,83,Mischling klein,NA,NA,NA,K,2003,m,tricolor,2003-08-10
93139,51-60,m,10,101,Chihuahua,NA,NA,NA,K,2003,m,weiss/beige,2003-08-10
93251,41-50,m,5,52,Beagle,NA,NA,NA,K,2003,m,tricolor,2003-03-10
93678,51-60,w,2,21,West Highland White Terrier,NA,NA,NA,K,2003,m,weiss,2003-09-10
94383,71-80,w,10,102,Rehpinscher,NA,NA,NA,K,2003,w,schwarz/braun,2003-05-10
95298,81-90,w,3,34,Dackel,NA,NA,NA,K,2003,w,saufarben,2003-01-10
96266,41-50,w,11,115,Chesapeake Bay Retriever,NA,NA,NA,I,2003,m,beige,2003-03-10
96386,41-50,m,11,115,Golden Retriever,NA,NA,NA,I,2003,m,blond/weiss,2003-07-10
96422,41-50,w,2,21,Jack Russel Terrier,NA,NA,NA,K,2003,m,tricolor,2003-01-10
98226,51-60,w,11,119,Parson Russell Terrier,NA,NA,NA,K,2003,m,tricolor,2003-01-10
98229,51-60,w,6,63,Sheltie,NA,NA,NA,K,2003,w,blue,2003-05-10
98331,51-60,w,4,44,Mischling klein,NA,NA,NA,K,2003,w,creme,2003-01-10
98337,41-50,m,6,61,Coton de Tulear,NA,NA,NA,K,2003,m,weiss,2003-04-10
98684,61-70,m,4,44,Yorkshire Terrier,NA,NA,NA,K,2003,w,braun/schwarz,2003-08-10
98786,41-50,w,2,23,Zwergpudel,NA,NA,NA,K,2003,w,weiss,2003-09-10
98787,41-50,w,7,72,Zwergpudel,NA,NA,NA,K,2003,w,apricot,2003-02-10
98935,41-50,w,12,121,Mischling klein,NA,NA,NA,K,2003,w,braun,2003-06-10
99286,41-50,w,12,122,Malteser,NA,NA,NA,K,2003,m,weiss,2003-07-10
99710,81-90,m,7,74,Yorkshire Terrier,NA,NA,NA,K,2003,w,blue/tan,2003-08-10
99710,81-90,m,7,74,Yorkshire Terrier,NA,NA,NA,K,2003,m,schwarz/braun,2003-03-10
99881,41-50,w,2,21,Zwergspitz,NA,NA,NA,K,2003,w,orange,2003-02-10
100004,51-60,m,4,41,Dachshund,NA,Border Terrier,NA,K,2003,m,braun,2003-03-10
100047,31-40,w,2,21,Labrador Retriever,NA,Schäfer,NA,I,2003,w,braun,2003-03-10
100214,31-40,m,2,21,Berner Sennenhund,NA,NA,NA,I,2003,m,braun/schwarz,2003-07-10
100252,31-40,m,11,115,Zwergpinscher,NA,NA,NA,K,2003,w,schwarz/braun,2003-03-10
100314,41-50,m,3,34,West Highland White Terrier,NA,NA,NA,K,2003,m,weiss,2003-01-10
100391,41-50,w,6,63,West Highland White Terrier,NA,NA,NA,K,2003,w,weiss,2003-11-10
100403,31-40,w,10,102,Norwich Terrier,NA,NA,NA,K,2003,w,hellbraun,2003-12-10
