owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
85993,41-50,m,4,42,Jack Russel Terrier,NA,Wolfspitz,NA,K,2014,m,braun/weiss,2014-08-10
86086,61-70,w,7,71,Gordon Setter,NA,NA,NA,I,2014,w,black/tan,2014-09-10
86095,31-40,m,7,72,Cane Corso,NA,NA,NA,I,2014,m,gestromt,2014-07-10
86316,71-80,m,10,101,Flat Coated Retriever,NA,NA,NA,I,2014,m,schwarz,2014-06-10
86320,41-50,m,5,52,Chihuahua,NA,NA,NA,K,2014,m,weiss/schwarz,2014-04-10
86429,51-60,w,12,123,Schäfer,Mischling,NA,NA,I,2014,m,schwarz/braun,2014-03-10
86447,61-70,w,10,101,Irish Terrier,NA,NA,NA,I,2014,w,rot,2014-07-10
86609,81-90,w,2,21,Zwergpudel,NA,NA,NA,K,2014,m,apricot,2014-09-10
86660,61-70,w,2,21,Mischling klein,NA,NA,NA,K,2014,m,schwarz/braun,2014-05-10
86692,51-60,m,7,74,Labrador Retriever,NA,NA,NA,I,2014,w,braun,2014-03-10
86788,61-70,w,1,13,Mischling klein,NA,NA,NA,K,2014,w,weiss/beige,2014-10-10
86850,31-40,m,4,44,Terrier,Mischling,NA,NA,K,2014,w,beige,2014-12-10
87145,71-80,m,2,24,Flat Coated Retriever,NA,NA,NA,I,2014,w,schwarz,2014-01-10
87159,51-60,w,8,82,Dachshund,NA,NA,NA,K,2014,w,sandfarbig,2014-08-10
87185,51-60,w,9,91,Boxer,NA,NA,NA,I,2014,w,braun,2014-12-10
87297,51-60,w,7,71,Bolonka Zwetna,NA,NA,NA,K,2014,m,braun/beige,2014-06-10
87331,31-40,w,11,115,Rhodesian Ridgeback,NA,NA,NA,I,2014,m,weizen,2014-12-10
87394,51-60,m,9,92,Bolonka Zwetna,NA,NA,NA,K,2014,w,schwarz/weiss,2014-03-10
87455,51-60,w,6,61,Galgo Español,NA,NA,NA,I,2014,m,braun/schwarz,2014-10-10
87524,51-60,w,7,72,Holländischer Schäfer,NA,NA,NA,I,2014,w,gestromt,2014-04-10
87560,51-60,m,11,119,Leonberger,NA,NA,NA,I,2014,m,braun/schwarz,2014-12-10
