owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
81569,91-100,w,5,51,Mischling klein,NA,NA,NA,K,2008,m,dunkel gestromt,2008-01-10
81612,51-60,w,6,63,Border Collie,NA,NA,NA,I,2008,w,schwarz/weiss,2008-09-10
81618,61-70,w,2,21,Zwergschnauzer,NA,NA,NA,K,2008,w,schwarz/grau,2008-07-10
81681,41-50,w,10,101,Sennenhund,Mischling,NA,NA,I,2008,w,tricolor,2008-05-10
81717,71-80,m,12,122,Pekingese,NA,NA,NA,K,2008,w,braun/schwarz,2008-12-10
81726,61-70,w,11,111,Jack Russel Terrier,Mischling,NA,NA,K,2008,w,weiss/braun,2008-01-10
81768,71-80,m,11,115,Rauhaar Dackel,NA,NA,NA,K,2008,m,rot,2008-01-10
81849,51-60,w,11,119,Azawakh,NA,NA,NA,I,2008,w,rot,2008-07-10
81918,71-80,w,10,101,Zwergpudel,NA,NA,NA,K,2008,m,apricot,2008-01-10
82033,61-70,w,10,102,Pudel,Mischling,NA,NA,K,2008,m,schwarz,2008-07-10
82033,61-70,w,10,102,Pudel,Mischling,NA,NA,K,2008,w,schwarz,2008-01-10
82063,71-80,w,11,111,Mops,NA,NA,NA,K,2008,m,beige,2008-06-10
82300,71-80,w,10,101,Pekingese,NA,NA,NA,K,2008,w,braun/weiss/schwarz,2008-04-10
82341,81-90,w,11,115,Yorkshire Terrier,NA,NA,NA,K,2008,m,blue/tan,2008-01-10
82450,71-80,w,7,74,Mischling klein,NA,NA,NA,K,2008,w,braun,2008-04-10
82452,61-70,w,10,102,Dachshund,NA,NA,NA,K,2008,m,braun,2008-08-10
82506,51-60,w,4,44,Havaneser,NA,NA,NA,K,2008,w,braun/weiss,2008-06-10
82545,71-80,w,7,71,Zwergschnauzer,NA,NA,NA,K,2008,w,schwarz/weiss,2008-01-10
82580,71-80,w,7,71,Lagotto Romagnolo,NA,NA,NA,I,2008,m,beige,2008-09-10
82606,71-80,w,7,73,Bergamasker,NA,Labrador Retriever,NA,I,2008,m,grau/schwarz,2008-01-10
82622,51-60,w,2,21,Mischling klein,NA,NA,NA,K,2008,w,weiss/braun,2008-04-10
82631,51-60,w,9,92,Jack Russel Terrier,Mischling,NA,NA,K,2008,m,weiss/schwarz,2008-08-10
82809,41-50,w,11,111,Mischling klein,NA,NA,NA,K,2008,m,grau/beige,2008-05-10
82852,61-70,w,9,92,Chihuahua,NA,NA,NA,K,2008,w,braun,2008-08-10
83022,81-90,w,9,92,Chihuahua,NA,NA,NA,K,2008,w,weiss/braun,2008-03-10
83095,71-80,w,11,111,Kooiker,NA,NA,NA,K,2008,m,rot/weiss,2008-10-10
83113,61-70,w,9,91,Mischling klein,NA,NA,NA,K,2008,w,schwarz,2008-09-10
83141,61-70,w,2,23,Pekingese,NA,NA,NA,K,2008,w,braun,2008-04-10
83272,91-100,w,9,91,Labrador Retriever,NA,NA,NA,I,2008,w,beige,2008-05-10
83397,71-80,m,3,31,Chihuahua,NA,Pinscher,NA,K,2008,m,braun/weiss,2008-07-10
83486,81-90,w,1,11,Papillon,NA,NA,NA,K,2008,m,weiss/schwarz,2008-02-10
83499,51-60,w,7,71,Labrador Retriever,NA,NA,NA,I,2008,w,schwarz,2008-07-10
83554,41-50,m,2,23,Schweizer Sennenhund,NA,Labrador Retriever,NA,I,2008,w,tricolor,2008-02-10
83566,81-90,w,10,101,Mischling klein,NA,NA,NA,K,2008,w,braun/schwarz,2008-01-10
83576,61-70,w,11,119,Toy Pudel,NA,NA,NA,K,2008,w,schwarz,2008-06-10
83643,41-50,w,6,61,Collie,NA,Labrador Retriever,NA,I,2008,w,blondfarben,2008-12-10
83721,51-60,w,8,83,Golden Retriever,NA,NA,NA,I,2008,w,blondfarben,2008-12-10
83737,41-50,w,9,91,Mischling klein,NA,NA,NA,K,2008,w,weiss/schwarz/braun,2008-01-10
83866,51-60,w,9,92,Mops,NA,NA,NA,K,2008,m,beige/schwarz,2008-06-10
84018,81-90,w,7,74,Mischling klein,NA,NA,NA,K,2008,w,schwarz/braun,2008-05-10
84295,61-70,w,10,102,Mischling klein,NA,NA,NA,K,2008,w,beige,2008-10-10
84576,51-60,w,11,111,Mischling klein,NA,NA,NA,K,2008,m,schwarz,2008-08-10
84665,71-80,w,11,115,Chihuahua,NA,NA,NA,K,2008,w,schwarz/weiss,2008-04-10
84866,61-70,w,10,101,Berner Sennenhund,NA,NA,NA,I,2008,m,tricolor,2008-06-10
84872,81-90,w,11,115,Bolonka Zwetna,NA,Havaneser,NA,K,2008,w,schwarz/braun,2008-11-10
85016,61-70,m,10,101,Flat Coated Retriever,NA,NA,NA,I,2008,w,schwarz,2008-11-10
85165,61-70,w,7,71,Boxer,NA,NA,NA,I,2008,m,schwarz/braun,2008-01-10
85179,51-60,w,12,121,Mops,NA,NA,NA,K,2008,w,beige,2008-06-10
85223,71-80,w,11,119,Mittelspitz,NA,NA,NA,K,2008,w,weiss,2008-07-10
85326,61-70,m,12,123,Mischling klein,NA,NA,NA,K,2008,w,schwarz/braun,2008-07-10
85359,71-80,m,2,23,Podenco,Mischling,NA,NA,I,2008,w,schwarz/weiss,2008-04-10
85394,51-60,w,2,21,Chihuahua,NA,NA,NA,K,2008,w,braun,2008-07-10
85513,91-100,w,7,74,Malteser,NA,Bolonka Zwetna,NA,K,2008,w,weiss,2008-10-10
85529,61-70,w,7,74,Mischling klein,NA,NA,NA,K,2008,w,braun,2008-12-10
85602,51-60,w,11,119,Altdeutscher Schäfer,NA,NA,NA,I,2008,w,schwarz/braun,2008-02-10
85614,71-80,w,12,122,Groenendael,NA,NA,NA,I,2008,m,schwarz,2008-01-10
85683,51-60,w,11,115,Hovawart,NA,NA,NA,I,2008,w,blondfarben,2008-05-10
85714,61-70,w,10,101,Australian Shepherd,NA,NA,NA,I,2008,m,schwarz/weiss,2008-03-10
85735,61-70,w,10,101,Mischling klein,NA,NA,NA,K,2008,w,beige,2008-05-10
85900,31-40,m,2,21,Windhund,NA,NA,NA,I,2008,w,tricolor,2008-09-10
86198,51-60,m,9,91,Mischling klein,NA,NA,NA,K,2008,w,braun/schwarz,2008-03-10
86200,51-60,w,6,63,Französische Bulldogge,NA,NA,NA,K,2008,m,weiss/schwarz,2008-09-10
86271,51-60,w,10,101,Golden Retriever,NA,NA,NA,I,2008,w,golden,2008-08-10
86282,51-60,w,2,24,Podenco,Mischling,NA,NA,I,2008,w,beige,2008-09-10
86593,51-60,w,7,74,Grosspudel,NA,NA,NA,I,2008,w,schwarz,2008-04-10
86691,61-70,w,2,21,Riesenschnauzer,NA,NA,NA,I,2008,w,schwarz,2008-08-10
86750,51-60,w,11,115,Labrador Retriever,NA,Chow Chow,NA,I,2008,m,braun,2008-08-10
86803,81-90,w,4,44,Yorkshire Terrier,NA,NA,NA,K,2008,m,black/tan,2008-02-10
86874,51-60,w,7,71,Lagotto Romagnolo,NA,NA,NA,I,2008,m,weiss,2008-04-10
86977,51-60,w,3,31,Welsh Corgi Cardigan,NA,NA,NA,K,2008,m,tricolor,2008-05-10
87389,31-40,w,6,63,Prager Rattler,NA,NA,NA,K,2008,m,black/tan,2008-11-10
87447,61-70,w,11,115,American Staffordshire Terrier,Mischling,NA,NA,II,2008,m,gestromt,2008-06-10
87504,51-60,w,7,72,Labradoodle,NA,NA,NA,I,2008,w,braun,2008-08-10
87602,31-40,w,7,73,Parson Russell Terrier,NA,Beagle,NA,K,2008,m,weiss/braun,2008-08-10
87738,41-50,w,10,101,Chihuahua,NA,NA,NA,K,2008,m,braun/schwarz,2008-05-10
87776,51-60,w,7,74,Yorkshire Terrier,NA,NA,NA,K,2008,w,black/tan,2008-08-10
87913,41-50,w,12,121,Mischling klein,NA,NA,NA,K,2008,w,braun/schwarz,2008-01-10
88113,71-80,w,7,71,Grosspudel,NA,NA,NA,I,2008,m,weiss,2008-07-10
88148,41-50,w,4,42,Mischling klein,NA,NA,NA,K,2008,m,beige,2008-09-10
88251,41-50,w,4,44,Pinscher,NA,NA,NA,K,2008,w,braun,2008-02-10
88717,31-40,w,10,101,Pudel,Mischling,NA,NA,K,2008,m,schwarz,2008-09-10
88743,41-50,m,2,21,Mischling klein,NA,NA,NA,K,2008,w,schwarz/weiss,2008-05-10
88871,51-60,w,11,119,Zwergschnauzer,NA,Yorkshire Terrier,NA,K,2008,w,schwarz/braun,2008-12-10
88923,51-60,w,12,122,Bolonka Zwetna,NA,NA,NA,K,2008,m,schwarz/weiss,2008-01-10
89029,41-50,m,6,61,Schweizer Niederlaufhund,NA,NA,NA,K,2008,m,weiss/braun,2008-10-10
89033,51-60,m,11,119,Schäfer,Mischling,NA,NA,I,2008,w,braun/schwarz,2008-08-10
89034,31-40,w,11,119,Jack Russel Terrier,NA,NA,NA,K,2008,w,tricolor,2008-12-10
89208,61-70,w,7,73,Mischling klein,NA,NA,NA,K,2008,w,tricolor,2008-08-10
89299,31-40,m,9,91,Beagle,NA,NA,NA,K,2008,w,tricolor,2008-01-10
89427,41-50,w,9,92,Zwergspitz,NA,NA,NA,K,2008,m,hellbraun,2008-12-10
89433,41-50,w,11,111,Yorkshire Terrier,NA,NA,NA,K,2008,m,blue/tan,2008-07-10
89450,51-60,m,8,81,Labrador Retriever,NA,NA,NA,I,2008,w,gelb,2008-09-10
89454,51-60,m,3,33,Border Collie,NA,NA,NA,I,2008,w,tricolor,2008-12-10
89482,51-60,w,7,74,Havaneser,NA,NA,NA,K,2008,w,schwarz,2008-09-10
89497,71-80,w,7,72,Berger des Pyrenées,NA,NA,NA,I,2008,m,fauve,2008-05-10
89520,51-60,w,11,115,Mischling klein,NA,NA,NA,K,2008,w,braun,2008-03-10
89603,41-50,m,6,61,Papillon,NA,NA,NA,K,2008,w,schwarz/weiss,2008-01-10
89704,41-50,w,10,101,Chihuahua,NA,NA,NA,K,2008,w,schwarz/weiss,2008-03-10
89752,41-50,m,12,122,Vizsla,NA,NA,NA,I,2008,m,rot,2008-05-10
90050,51-60,w,6,61,Jack Russel Terrier,NA,NA,NA,K,2008,w,tricolor,2008-10-10
90999,31-40,m,3,31,Podenco,NA,NA,NA,I,2008,w,braun/rot,2008-03-10
91342,41-50,m,2,24,Parson Russell Terrier,NA,NA,NA,K,2008,m,weiss/rot,2008-08-10
91490,51-60,w,3,34,Chihuahua,NA,NA,NA,K,2008,w,weiss,2008-07-10
91772,51-60,m,11,119,Flat Coated Retriever,NA,NA,NA,I,2008,m,schwarz,2008-03-10
91936,61-70,w,2,21,Husky,NA,NA,NA,I,2008,w,sandfarbig,2008-05-10
91939,51-60,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2008,w,black/tan,2008-06-10
92169,51-60,w,6,63,Australian Shepherd,NA,NA,NA,I,2008,m,blue/merle,2008-09-10
92389,31-40,m,7,73,Havaneser,NA,NA,NA,K,2008,w,creme,2008-10-10
92614,51-60,m,9,92,Mischling klein,NA,NA,NA,K,2008,m,weiss,2008-08-10
92628,41-50,w,10,101,Italienisches Windspiel,NA,NA,NA,K,2008,w,choco,2008-02-10
92723,71-80,w,8,83,Havaneser,NA,NA,NA,K,2008,m,dunkelbraun,2008-05-10
92744,41-50,w,12,122,Labrador Retriever,NA,NA,NA,I,2008,m,braun,2008-06-10
92974,41-50,m,4,41,Bergamasker,Mischling,NA,NA,I,2008,m,grau/braun/schwarz,2008-10-10
93008,31-40,m,10,101,Zwergpinscher,NA,NA,NA,K,2008,w,schwarz,2008-03-10
93055,51-60,w,11,119,Rehpinscher,NA,NA,NA,K,2008,m,schwarz/braun,2008-07-10
93083,41-50,m,6,61,Labrador Retriever,NA,NA,NA,I,2008,m,blondfarben,2008-05-10
93089,61-70,m,11,111,Jack Russel Terrier,NA,NA,NA,K,2008,m,tricolor,2008-06-10
93091,51-60,w,7,72,Mischling klein,NA,NA,NA,K,2008,w,schwarz,2008-04-10
93139,51-60,m,10,101,Sheltie,NA,NA,NA,K,2008,m,blue/merle,2008-03-10
93177,31-40,w,7,71,Französische Bulldogge,NA,NA,NA,K,2008,w,creme,2008-12-10
93203,71-80,w,3,33,Spinone,NA,NA,NA,I,2008,w,weiss/orange,2008-01-10
93211,51-60,m,7,72,Continental Bulldog,NA,NA,NA,I,2008,m,schwarz/braun gestromt,2008-05-10
93238,51-60,w,11,111,Chihuahua,NA,NA,NA,K,2008,m,braun,2008-11-10
93253,41-50,w,2,21,Pekingese,NA,NA,NA,K,2008,m,braun/schwarz,2008-09-10
93257,31-40,w,10,101,Labrador Retriever,Mischling,NA,NA,I,2008,m,braun/schwarz/grau,2008-02-10
93278,51-60,w,8,83,Foxterrier,NA,NA,NA,K,2008,m,tricolor,2008-01-10
93282,31-40,m,6,63,Beagle,NA,NA,NA,K,2008,m,tricolor,2008-05-10
93289,41-50,w,8,81,English Staffordshire Terrier,NA,NA,NA,II,2008,m,schwarz,2008-04-10
93294,31-40,w,2,24,Soft Coated Wheaten Terrier,NA,NA,NA,I,2008,m,weizen,2008-10-10
93302,41-50,w,3,31,Jack Russel Terrier,NA,NA,NA,K,2008,m,tricolor,2008-08-10
93402,31-40,w,11,111,Do-Khyi,NA,NA,NA,I,2008,m,schwarz/weiss/braun,2008-01-10
93449,61-70,w,8,83,Zwergpudel,NA,NA,NA,K,2008,w,choco,2008-10-10
93480,51-60,m,5,51,Chihuahua,NA,NA,NA,K,2008,w,creme,2008-08-10
93496,31-40,w,11,115,Beagle,NA,NA,NA,K,2008,m,tricolor,2008-09-10
93500,41-50,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2008,m,grau/braun,2008-02-10
93508,41-50,w,10,101,Mischling klein,NA,NA,NA,K,2008,w,gelb,2008-12-10
93527,61-70,w,9,91,Mops,NA,NA,NA,K,2008,w,beige/schwarz,2008-07-10
93531,41-50,w,3,33,Zwergpinscher,NA,NA,NA,K,2008,m,schwarz/rot,2008-01-10
93553,31-40,m,5,52,Saarloos-Wolfshund,NA,NA,NA,I,2008,m,braun,2008-05-10
93676,51-60,w,9,91,Golden Retriever,NA,NA,NA,I,2008,w,golden,2008-03-10
93722,61-70,w,3,31,Foxterrier,NA,NA,NA,K,2008,m,tricolor,2008-12-10
93729,51-60,m,4,42,Lagotto Romagnolo,NA,NA,NA,I,2008,w,braun meliert,2008-07-10
93800,31-40,w,6,63,Australian Shepherd,NA,NA,NA,I,2008,m,braun,2008-01-10
93900,51-60,w,10,101,Schnauzer,Mischling,NA,NA,I,2008,m,weiss/schwarz,2008-04-10
93911,31-40,w,3,31,Französische Bulldogge,NA,NA,NA,K,2008,w,fauve,2008-03-10
93965,51-60,m,9,92,Mischling klein,NA,NA,NA,K,2008,m,braun,2008-07-10
94085,31-40,m,4,44,Old Englische Bulldogge,NA,NA,NA,I,2008,w,braun/weiss,2008-06-10
94143,31-40,w,7,73,Mischling klein,NA,NA,NA,K,2008,w,grau/schwarz,2008-10-10
94160,51-60,w,9,92,Mischling klein,NA,NA,NA,K,2008,w,schwarz,2008-11-10
94290,71-80,m,7,72,Golden Retriever,NA,NA,NA,I,2008,w,blondfarben,2008-09-10
94302,41-50,w,6,63,Labrador Retriever,NA,Golden Retriever,NA,I,2008,m,schwarz,2008-12-10
94308,51-60,w,11,115,Zwergspitz,NA,NA,NA,K,2008,w,orange,2008-07-10
94333,51-60,w,11,115,Appenzeller,NA,NA,NA,I,2008,w,schwarz/braun/weiss,2008-01-10
94388,31-40,w,7,74,Rhodesian Ridgeback,NA,NA,NA,I,2008,w,rotblond,2008-06-10
94410,41-50,m,9,92,Jack Russel Terrier,NA,NA,NA,K,2008,w,tricolor,2008-04-10
94435,41-50,w,3,34,Yorkshire Terrier,NA,NA,NA,K,2008,m,schwarz,2008-08-10
94461,71-80,m,6,63,Labrador Retriever,NA,NA,NA,I,2008,w,braun,2008-09-10
94617,41-50,w,2,23,Lagotto Romagnolo,NA,NA,NA,I,2008,w,weiss/braun,2008-06-10
94618,51-60,w,7,74,Jack Russel Terrier,NA,NA,NA,K,2008,w,tricolor,2008-04-10
94633,71-80,m,7,74,Cavalier King Charles Spaniel,NA,NA,NA,K,2008,m,weiss/braun,2008-11-10
94638,61-70,m,7,74,Malteser,NA,NA,NA,K,2008,w,weiss,2008-08-10
94640,31-40,w,2,24,Beauceron,NA,NA,NA,I,2008,w,grau/braun/schwarz,2008-03-10
94642,71-80,w,7,71,Cocker Spaniel,NA,NA,NA,K,2008,w,black/tan,2008-09-10
94655,41-50,w,2,24,Labrador Retriever,NA,NA,NA,I,2008,w,braun,2008-02-10
94664,21-30,w,9,92,American Staffordshire Terrier,NA,NA,NA,II,2008,w,braun,2008-07-10
94699,41-50,w,4,41,Shih Tzu,NA,NA,NA,K,2008,m,braun,2008-01-10
94709,51-60,w,3,31,Boston Terrier,NA,NA,NA,K,2008,w,weiss/braun,2008-05-10
94711,41-50,w,2,21,Beagle,NA,NA,NA,K,2008,w,tricolor,2008-06-10
94757,61-70,m,6,63,Deutsch Drahthaar,NA,NA,NA,I,2008,w,braun schimmel,2008-03-10
94772,51-60,w,2,23,Tibet Terrier,NA,NA,NA,K,2008,m,zobel,2008-02-10
94823,71-80,w,4,41,Bolonka Zwetna,NA,NA,NA,K,2008,w,schwarz/weiss,2008-10-10
94844,41-50,w,6,63,Mischling klein,NA,NA,NA,K,2008,w,schwarz/weiss,2008-11-10
94846,51-60,m,11,119,Yorkshire Terrier,NA,NA,NA,K,2008,m,blue/tan,2008-08-10
94858,61-70,w,11,111,Pekingese,NA,NA,NA,K,2008,m,braun,2008-03-10
94868,31-40,m,11,111,Mischling klein,NA,NA,NA,K,2008,m,beige/weiss/braun,2008-02-10
94909,41-50,m,11,119,Bichon frisé,NA,Havaneser,NA,K,2008,m,weiss/braun,2008-12-10
94942,51-60,w,9,91,Malteser,NA,NA,NA,K,2008,w,weiss,2008-01-10
95007,31-40,w,9,91,Appenzeller,NA,Collie,NA,I,2008,m,braun,2008-04-10
95073,51-60,m,9,92,Labrador Retriever,NA,NA,NA,I,2008,w,schwarz,2008-03-10
95103,61-70,w,9,91,Deutscher Pinscher,NA,NA,NA,I,2008,w,schwarz/rot,2008-02-10
95118,41-50,m,11,115,Yorkshire Terrier,NA,NA,NA,K,2008,w,schwarz/grau,2008-12-10
95195,41-50,w,1,11,Jack Russel Terrier,NA,NA,NA,K,2008,m,weiss/braun/schwarz,2008-01-10
95206,61-70,w,7,72,West Highland White Terrier,NA,NA,NA,K,2008,w,weiss,2008-06-10
95210,51-60,m,5,51,Zwergpinscher,NA,NA,NA,K,2008,w,rot,2008-04-10
95256,51-60,w,7,74,Afghane,NA,NA,NA,I,2008,m,creme,2008-08-10
95266,31-40,w,3,34,Labrador Retriever,NA,NA,NA,I,2008,w,golden,2008-03-10
95295,51-60,w,12,123,Mischling klein,NA,NA,NA,K,2008,w,schwarz/braun/weiss,2008-12-10
95296,41-50,w,8,82,Golden Retriever,NA,NA,NA,I,2008,m,golden,2008-07-10
95305,71-80,m,10,101,Dachsbracke,NA,NA,NA,K,2008,w,schwarz/beige,2008-01-10
95333,41-50,m,11,111,Mischling klein,NA,NA,NA,K,2008,w,schwarz/braun,2008-05-10
95367,71-80,w,8,82,Appenzeller,NA,Border Collie,NA,I,2008,m,tricolor,2008-10-10
95403,51-60,w,6,63,Golden Retriever,NA,NA,NA,I,2008,w,beige,2008-03-10
95431,51-60,w,2,21,Chihuahua,NA,Yorkshire Terrier,NA,K,2008,m,schwarz/weiss,2008-02-10
95433,31-40,w,9,92,Jack Russel Terrier,NA,NA,NA,K,2008,m,tricolor,2008-01-10
95440,41-50,w,2,21,Spanischer Wasserhund,NA,NA,NA,I,2008,m,braun/weiss,2008-01-10
95442,31-40,w,2,23,Beagle,NA,NA,NA,K,2008,m,tricolor,2008-05-10
95449,41-50,w,4,42,Kooiker,NA,NA,NA,K,2008,m,rot/weiss,2008-06-10
95504,31-40,w,3,31,Parson Russell Terrier,NA,NA,NA,K,2008,m,tricolor,2008-08-10
95609,61-70,w,6,61,Prager Rattler,NA,NA,NA,K,2008,m,schwarz/braun,2008-01-10
95627,51-60,m,2,21,Chihuahua,NA,NA,NA,K,2008,m,schwarz/braun,2008-05-10
95638,41-50,w,2,24,Flat Coated Retriever,NA,NA,NA,I,2008,m,schwarz,2008-06-10
95641,31-40,m,5,52,Französische Bulldogge,NA,NA,NA,K,2008,m,gestromt,2008-04-10
95653,41-50,m,10,101,Mischling klein,NA,NA,NA,K,2008,w,schwarz,2008-11-10
95683,31-40,w,7,73,Malteser,NA,NA,NA,K,2008,w,weiss,2008-12-10
95700,31-40,w,3,33,Rhodesian Ridgeback,NA,NA,NA,I,2008,m,rot,2008-07-10
95760,41-50,w,1,11,Mischling klein,NA,NA,NA,K,2008,w,braun/rot,2008-05-10
95765,51-60,m,10,102,Labrador Retriever,NA,Boxer,NA,I,2008,m,schwarz,2008-04-10
95826,61-70,m,8,81,Mischling klein,NA,NA,NA,K,2008,w,schwarz,2008-03-10
95849,51-60,w,10,101,Golden Retriever,NA,Labrador Retriever,NA,I,2008,w,schwarz,2008-02-10
95895,51-60,m,1,11,Jack Russel Terrier,NA,NA,NA,K,2008,m,tricolor,2008-01-10
95904,51-60,w,6,63,Jack Russel Terrier,NA,Mischling klein,NA,K,2008,w,braun/schwarz,2008-01-10
95999,51-60,w,4,42,Bergamasker,NA,NA,NA,I,2008,m,tricolor,2008-04-10
96007,51-60,m,7,73,Whippet,NA,NA,NA,I,2008,m,weiss/braun,2008-11-10
96152,51-60,w,11,111,Jack Russel Terrier,NA,NA,NA,K,2008,w,weiss/braun,2008-01-10
96261,61-70,w,7,74,Bolonka Zwetna,NA,NA,NA,K,2008,w,weiss/braun,2008-10-10
96262,31-40,w,12,122,Bichon frisé,NA,NA,NA,K,2008,m,weiss,2008-08-10
96316,41-50,m,12,123,Labrador Retriever,Mischling,NA,NA,I,2008,w,beige,2008-09-10
96349,41-50,w,2,24,Chihuahua,NA,NA,NA,K,2008,m,braun,2008-12-10
96391,81-90,m,5,51,Jack Russel Terrier,Mischling,NA,NA,K,2008,w,braun/weiss,2008-01-10
96440,31-40,w,7,74,Mischling klein,NA,NA,NA,K,2008,m,weiss/beige,2008-05-10
96541,71-80,m,11,111,Irish Setter,NA,NA,NA,I,2008,m,rot,2008-07-10
96686,31-40,m,5,51,American Staffordshire Terrier,NA,NA,NA,II,2008,w,braun/weiss,2008-11-10
97017,41-50,w,12,123,Pinscher,NA,NA,NA,K,2008,m,braun,2008-01-10
97076,41-50,w,7,73,West Highland White Terrier,NA,NA,NA,K,2008,w,weiss,2008-10-10
97179,61-70,m,12,121,Mischling klein,NA,NA,NA,K,2008,w,weiss,2008-02-10
97212,41-50,w,11,111,Malteser,NA,NA,NA,K,2008,w,weiss,2008-07-10
97593,31-40,w,10,101,Mischling klein,NA,NA,NA,K,2008,m,schwarz,2008-02-10
97598,31-40,m,10,102,Deutsch Drahthaar,NA,English Setter,NA,I,2008,m,braun schimmel,2008-12-10
98322,41-50,w,2,23,Dalmatiner,NA,NA,NA,I,2008,m,schwarz/weiss,2008-01-10
98337,41-50,m,6,61,Mischling gross,NA,NA,NA,I,2008,w,braun,2008-05-10
98702,71-80,w,11,111,Chihuahua,NA,NA,NA,K,2008,m,braun,2008-09-10
98791,71-80,w,6,63,Chihuahua,NA,Pekingese,NA,K,2008,m,braun,2008-07-10
98844,61-70,w,9,91,Pekingese,NA,NA,NA,K,2008,m,braun,2008-06-10
98936,61-70,w,1,13,Bologneser,NA,NA,NA,K,2008,m,weiss,2008-04-10
99174,51-60,w,4,41,Chihuahua,NA,NA,NA,K,2008,m,beige,2008-08-10
99202,61-70,w,11,115,Malteser,Mischling,NA,NA,K,2008,m,weiss,2008-09-10
99208,41-50,w,11,119,Chihuahua,NA,Jack Russel Terrier,NA,K,2008,m,weiss/braun,2008-12-10
99266,41-50,w,3,33,Malteser,NA,NA,NA,K,2008,w,weiss,2008-10-10
99279,41-50,m,9,92,Yorkshire Terrier,NA,NA,NA,K,2008,m,schwarz/braun,2008-02-10
99285,51-60,m,4,41,Chihuahua,NA,NA,NA,K,2008,m,tricolor,2008-12-10
99311,51-60,w,8,81,Papillon,NA,NA,NA,K,2008,m,braun/weiss,2008-06-10
99319,41-50,w,7,74,Golden Retriever,NA,NA,NA,I,2008,w,blondfarben,2008-10-10
99333,61-70,w,11,119,Chihuahua,NA,NA,NA,K,2008,m,hell-/dunkelbraun,2008-03-10
99366,41-50,m,6,61,Cocker Spaniel,NA,NA,NA,K,2008,m,schwarz,2008-04-10
99376,61-70,w,11,111,Chihuahua,NA,NA,NA,K,2008,w,braun,2008-03-10
99390,41-50,w,5,51,Bearded Collie,NA,NA,NA,I,2008,m,blau/weiss,2008-01-10
99678,21-30,m,3,31,Border Collie,NA,Australian Shepherd,NA,I,2008,w,schwarz/weiss/braun,2008-10-10
