owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
83050,71-80,m,2,23,Schnauzer,NA,West Highland White Terrier,NA,I,2009,w,schwarz/braun/weiss,2009-02-10
83097,71-80,w,1,13,Mischling klein,NA,NA,NA,K,2009,w,schwarz,2009-11-10
83141,61-70,w,2,23,Pekingese,NA,NA,NA,K,2009,w,braun/weiss,2009-06-10
83359,71-80,m,11,119,Französische Bulldogge,NA,NA,NA,K,2009,m,beige,2009-06-10
83577,71-80,m,4,42,Border Collie,NA,NA,NA,I,2009,m,schwarz/weiss,2009-04-10
83688,81-90,m,6,61,Deutscher Schäfer,NA,NA,NA,I,2009,m,schwarz/gelb,2009-08-10
83775,51-60,w,10,101,Jack Russel Terrier,NA,NA,NA,K,2009,w,tricolor,2009-03-10
83892,51-60,w,7,73,Mischling klein,NA,NA,NA,K,2009,w,braun,2009-10-10
83979,71-80,m,4,44,Golden Retriever,NA,NA,NA,I,2009,w,golden,2009-08-10
83993,61-70,w,7,73,Mischling klein,NA,NA,NA,K,2009,m,schwarz/weiss,2009-09-10
84008,61-70,w,10,102,Königspudel,NA,NA,NA,I,2009,m,apricot,2009-07-10
84070,71-80,w,9,92,Mischling klein,NA,NA,NA,K,2009,w,beige,2009-07-10
84180,61-70,w,4,41,Bearded Collie,NA,Bergamasker,NA,I,2009,w,schwarz/weiss,2009-01-10
84242,71-80,w,12,121,Samojede,NA,NA,NA,I,2009,w,weiss,2009-03-10
84297,71-80,m,10,101,Pekingese,Mischling,NA,NA,K,2009,m,schwarz/weiss,2009-11-10
84370,61-70,w,3,31,Flat Coated Retriever,NA,NA,NA,I,2009,w,schwarz,2009-01-10
84481,81-90,m,8,82,Chihuahua,Mischling,NA,NA,K,2009,m,beige/weiss,2009-06-10
84487,61-70,w,11,119,Belgischer Schäfer,NA,Tervueren,NA,I,2009,m,schwarz/braun,2009-10-10
84498,41-50,w,6,63,Mischling gross,NA,NA,NA,I,2009,w,beige/weiss,2009-03-10
84512,51-60,w,7,71,Afghanischer Windhund,NA,NA,NA,I,2009,m,silber,2009-09-10
84517,71-80,w,7,71,Deerhound,NA,NA,NA,I,2009,w,grau,2009-02-10
84531,51-60,w,7,71,Chihuahua,NA,NA,NA,K,2009,m,golden,2009-07-10
84542,91-100,w,7,71,Terrier,NA,NA,NA,K,2009,w,schwarz,2009-01-10
84831,61-70,w,9,92,Chihuahua,NA,NA,NA,K,2009,w,black/tan,2009-07-10
84906,61-70,w,10,101,Dachshund,NA,NA,NA,K,2009,w,rot,2009-07-10
85199,81-90,w,11,119,Zwergschnauzer,Mischling,NA,NA,K,2009,m,schwarz,2009-08-10
85211,51-60,w,11,115,Papillon,NA,NA,NA,K,2009,m,schwarz/weiss,2009-09-10
85220,51-60,w,11,115,Jack Russel Terrier,NA,NA,NA,K,2009,m,tricolor,2009-12-10
85517,71-80,m,7,71,Border Terrier,NA,Deutscher Jagdterrier,NA,K,2009,m,rotbraun,2009-11-10
85609,61-70,w,11,119,Dackel,NA,Spaniel,NA,K,2009,w,rot/braun,2009-01-10
85678,71-80,w,11,111,Zwergpudel,NA,NA,NA,K,2009,w,schwarz/weiss,2009-01-10
85725,81-90,w,7,74,Dachshund,NA,NA,NA,K,2009,m,rotbraun,2009-12-10
86106,51-60,w,11,111,Schnauzer,Mischling,NA,NA,I,2009,m,weiss/schwarz,2009-01-10
86110,51-60,m,7,73,Golden Retriever,NA,NA,NA,I,2009,m,golden,2009-04-10
86441,71-80,w,6,61,American Cocker Spaniel,NA,NA,NA,K,2009,m,schwarz/weiss,2009-02-10
86529,41-50,m,8,81,Continental Bulldog,Mischling,NA,NA,I,2009,m,gestromt,2009-03-10
86554,51-60,w,10,101,Berner Sennenhund,NA,NA,NA,I,2009,w,tricolor,2009-01-10
